area,area_title,occCode,occTitle,jobs_1000,h_mean, a_mean , a_pct25 , a_median , a_pct75 , a_pct90 ,Rent50_3,Rent50_4,county,county_town_name,pop2010,state_alpha,ratio
25860,"Hickory-Lenoir-Morganton, NC",15-1131,Computer Programmers,0.496,39.45,82050,73540,84580,93290,99280,836,1040,35,Catawba County,154358,NC,0.1186096004
40220,"Roanoke, VA",15-1131,Computer Programmers,1.676,41.29,85880,76280,89800,101820,116170,1005,1139,770,Roanoke city,97032,VA,0.134298441
26620,"Huntsville, AL",15-1131,Computer Programmers,7.299,43.72,90930,69550,86770,108150,134220,1015,1073,89,Madison County,334811,AL,0.140371096
43900,"Spartanburg, SC",15-1131,Computer Programmers,0.842,39.56,82280,63470,81600,104620,116920,964,1084,83,Spartanburg County,284307,SC,0.1417647059
26100,"Holland-Grand Haven, MI",15-1131,Computer Programmers,1.116,33.48,69630,52890,70160,86810,95680,836,1040,35,Catawba County,154358,NC,0.1429874572
40340,"Rochester, MN",15-1131,Computer Programmers,2.371,44.65,92870,62830,100270,114770,126190,1208,1598,109,Olmsted County,144248,MN,0.1445696619
17420,"Cleveland, TN",15-1131,Computer Programmers,0.985,34.91,72600,53160,71750,99040,115200,872,1123,11,Bradley County,98963,TN,0.1458397213
10740,"Albuquerque, NM",15-1131,Computer Programmers,3.148,47.67,99140,76740,99840,119700,143000,1229,1504,1,Bernalillo County,662564,NM,0.1477163462
10420,"Akron, OH",15-1131,Computer Programmers,2.005,37.83,78690,58510,82320,95830,113150,1039,1078,153,Summit County,541781,OH,0.1514577259
15940,"Canton-Massillon, OH",15-1131,Computer Programmers,0.954,34.43,71610,58460,72570,86890,97520,923,992,151,Stark County,375586,OH,0.1526250517
13380,"Bellingham, WA",15-1131,Computer Programmers,1.071,47.08,97930,76920,104760,120930,132690,1339,1496,73,Whatcom County,201140,WA,0.1533791523
29620,"Lansing-East Lansing, MI",15-1131,Computer Programmers,1.893,39.8,82780,58840,85140,108640,120680,1089,1320,65,Ingham County,280895,MI,0.1534883721
15980,"Cape Coral-Fort Myers, FL",15-1131,Computer Programmers,1.359,45.16,93940,65830,98950,115620,156060,1293,1331,71,Lee County,618754,FL,0.1568064679
31340,"Lynchburg, VA",15-1131,Computer Programmers,1.269,33.6,69880,47160,68590,88290,112630,897,1034,680,Lynchburg city,75568,VA,0.1569324974
20020,"Dothan, AL",15-1131,Computer Programmers,0.72,30.36,63140,50980,60490,80450,90630,792,979,69,Houston County,101547,AL,0.1571168788
23060,"Fort Wayne, IN",15-1131,Computer Programmers,1.82,32.59,67780,55690,68870,78930,93360,905,1025,3,Allen County,355329,IN,0.1576883984
31540,"Madison, WI",15-1131,Computer Programmers,**,37.01,76970,63810,76980,91310,106290,1017,1144,79,Madison County,19224,FL,0.1585346843
22900,"Fort Smith, AR-OK",15-1131,Computer Programmers,0.917,29.55,61460,47990,64210,72830,79740,850,958,131,Sebastian County,125744,AR,0.1588537611
19140,"Dalton, GA",15-1131,Computer Programmers,3.086,33.69,70080,59350,72070,83720,91470,955,1190,313,Whitfield County,102599,GA,0.1590120716
11340,"Anderson, SC",15-1131,Computer Programmers,0.915,33.16,68970,50500,70720,89850,97450,945,977,7,Anderson County,187126,SC,0.1603506787
11540,"Appleton, WI",15-1131,Computer Programmers,1.235,36.2,75290,55130,79380,93780,113770,1065,1128,87,Outagamie County,176695,WI,0.1609977324
47300,"Visalia-Porterville, CA",15-1131,Computer Programmers,0.456,43.28,90020,71380,87670,102560,131280,1186,1379,107,Tulare County,442179,CA,0.1623360329
27620,"Jefferson City, MO",15-1131,Computer Programmers,2.992,35.74,74350,48270,70550,92690,116450,955,986,51,Cole County,75990,MO,0.1624379872
12980,"Battle Creek, MI",15-1131,Computer Programmers,0.725,32.39,67380,48770,67360,76910,95530,921,1021,25,Calhoun County,136146,MI,0.1640736342
24660,"Greensboro-High Point, NC",15-1131,Computer Programmers,1.146,36.97,76890,59240,75540,91910,109940,1034,1166,81,Guilford County,488406,NC,0.1642573471
16300,"Cedar Rapids, IA",15-1131,Computer Programmers,1.316,33.92,70560,55710,69540,84600,96760,952,1060,113,Linn County,211226,IA,0.1642795513
48900,"Wilmington, NC",15-1131,Computer Programmers,1.497,40.02,83230,62330,83600,98060,115900,1146,1307,129,New Hanover County,202667,NC,0.1644976077
40420,"Rockford, IL",15-1131,Computer Programmers,1.032,37.42,77840,67800,79370,91940,104810,1089,1237,201,Winnebago County,295266,IL,0.1646465919
27780,"Johnstown, PA",15-1131,Computer Programmers,2.924,30.76,63970,47350,61520,77760,92380,845,851,21,Cambria County,143679,PA,0.1648244473
19340,"Davenport-Moline-Rock Island, IA-IL",15-1131,Computer Programmers,1.74,33.42,69520,56770,70170,82690,95760,976,1028,163,Scott County,165224,IA,0.1669089354
49180,"Winston-Salem, NC",15-1131,Computer Programmers,1.606,37.18,77330,60580,76180,95280,112040,1066,1125,67,Forsyth County,350670,NC,0.1679180887
36540,"Omaha-Council Bluffs, NE-IA",15-1131,Computer Programmers,4.922,39.24,81620,59500,80200,100040,119680,1123,1248,55,Douglas County,517110,NE,0.1680299252
33860,"Montgomery, AL",15-1131,Computer Programmers,5.246,38,79050,58670,74650,90870,114200,1046,1244,101,Montgomery County,229363,AL,0.1681446752
17980,"Columbus, GA-AL",15-1131,Computer Programmers,5.307,36.63,76190,63620,74970,89330,101510,1053,1353,215,Muscogee County,189885,GA,0.168547419
20260,"Duluth, MN-WI",15-1131,Computer Programmers,0.736,36.89,76730,53990,69120,79370,161910,971,1081,137,St. Louis County,200226,MN,0.1685763889
29740,"Las Cruces, NM",15-1131,Computer Programmers,1.431,38.46,80000,62940,79920,93000,107060,1123,1249,13,Dona Ana County,209233,NM,0.1686186186
16740,"Charlotte-Gastonia-Rock Hill, NC-SC",15-1131,Computer Programmers,2.652,40.21,83640,65120,83070,102890,120040,1168,1448,119,Mecklenburg County,919628,NC,0.1687251715
27180,"Jackson, TN",15-1131,Computer Programmers,0.641,33.17,69000,58250,69310,77820,95310,976,1066,113,Madison County,98294,TN,0.1689799452
41180,"St. Louis, MO-IL",15-1131,Computer Programmers,4.053,38.71,80510,62390,79920,95950,115050,1131,1283,189,St. Louis County,998954,MO,0.1698198198
32580,"McAllen-Edinburg-Mission, TX",15-1131,Computer Programmers,0.521,32.26,67110,49270,62000,75730,100670,878,1072,215,Hidalgo County,774769,TX,0.1699354839
15380,"Buffalo-Niagara Falls, NY",15-1131,Computer Programmers,3.209,32.53,67670,48860,68030,84170,98970,965,1092,29,Erie County,919040,NY,0.170219021
37340,"Palm Bay-Melbourne-Titusville, FL",15-1131,Computer Programmers,2.353,44.22,91980,69290,88530,115940,140490,1260,1499,9,Brevard County,543376,FL,0.1707895629
39580,"Raleigh-Cary, NC",15-1131,Computer Programmers,3.155,39.08,81290,62000,81470,97700,118370,1167,1449,183,Wake County,900993,NC,0.1718914938
22420,"Flint, MI",15-1131,Computer Programmers,0.403,33.69,70080,56250,68790,85740,99650,988,1116,49,Genesee County,425790,MI,0.1723506324
13820,"Birmingham-Hoover, AL",15-1131,Computer Programmers,3.747,39.2,81540,57090,74010,94820,128090,1065,1198,73,Jefferson County,658466,AL,0.1726793677
27740,"Johnson City, TN",15-1131,Computer Programmers,0.868,29.59,61550,41930,64850,75700,88340,934,1171,179,Washington County,122979,TN,0.1728296068
10780,"Alexandria, LA",15-1131,Computer Programmers,0.678,36.78,76510,49670,65880,80860,117110,950,1090,79,Rapides Parish,131613,LA,0.1730418944
39340,"Provo-Orem, UT",15-1131,Computer Programmers,4.268,36.64,76220,58190,76380,93780,114220,1102,1350,49,Utah County,516564,UT,0.1731343284
32820,"Memphis, TN-MS-AR",15-1131,Computer Programmers,1.391,38.05,79150,65970,78510,93830,110400,1142,1273,157,Shelby County,927644,TN,0.1745510126
34580,"Mount Vernon-Anacortes, WA",15-1131,Computer Programmers,**,44.8,93180,73500,91690,112200,133990,1334,1338,57,Skagit County,116901,WA,0.1745882866
21500,"Erie, PA",15-1131,Computer Programmers,1.298,29.66,61690,43110,61380,73360,95810,899,1074,49,Erie County,280566,PA,0.1757575758
12060,"Atlanta-Sandy Springs-Marietta, GA",15-1131,Computer Programmers,3.53,47.23,98240,65520,85890,113560,156120,1263,1535,121,Fulton County,920581,GA,0.1764582606
20500,"Durham-Chapel Hill, NC",15-1131,Computer Programmers,4.742,38.84,80780,65360,78870,93350,116280,1162,1361,63,Durham County,267587,NC,0.1767972613
14540,"Bowling Green, KY",15-1131,Computer Programmers,0.53,29.15,60630,43570,59140,74850,90780,875,1058,227,Warren County,113792,KY,0.1775448089
11700,"Asheville, NC",15-1131,Computer Programmers,1.067,33.3,69250,51650,66880,86600,107000,990,1285,21,Buncombe County,238318,NC,0.1776315789
44220,"Springfield, OH",15-1131,Computer Programmers,**,33.32,69300,49080,67750,85670,100270,1003,1099,23,Clark County,138333,OH,0.1776531365
28420,"Kennewick-Pasco-Richland, WA",15-1131,Computer Programmers,0.345,41.74,86830,54350,71100,97990,175340,1056,1361,5,Benton County,175177,WA,0.1782278481
24860,"Greenville-Mauldin-Easley, SC",15-1131,Computer Programmers,1.44,36.61,76150,55570,70000,89890,123270,1041,1233,45,Greenville County,451225,SC,0.1784571429
46220,"Tuscaloosa, AL",15-1131,Computer Programmers,1.506,37.36,77710,56200,73270,95520,117790,1090,1237,125,Tuscaloosa County,194656,AL,0.1785178108
45500,"Texarkana-Texarkana, TX-AR",15-1131,Computer Programmers,0.702,29.14,60610,49510,63160,73170,82920,940,1009,37,Bowie County,92565,TX,0.1785940469
28700,"Kingsport-Bristol-Bristol, TN-VA",15-1131,Computer Programmers,0.424,27.91,58040,50240,56960,68090,80990,848,959,163,Sullivan County,156823,TN,0.1786516854
36500,"Olympia, WA",15-1131,Computer Programmers,1.098,41.74,86830,54920,96360,113920,123410,1436,1757,67,Thurston County,252264,WA,0.1788293898
28740,"Kingston, NY",15-1131,Computer Programmers,**,29.04,60400,48490,56890,67460,80510,848,959,163,Sullivan County,156823,TN,0.1788715064
49660,"Youngstown-Warren-Boardman, OH-PA",15-1131,Computer Programmers,0.489,32.26,67100,47280,58000,86200,111840,865,914,99,Mahoning County,238823,OH,0.1789655172
23104,"Fort Worth-Arlington, TX Metropolitan Division",15-1131,Computer Programmers,1.946,39.65,82460,59910,84310,103130,120620,1258,1498,439,Tarrant County,1809034,TX,0.1790534931
42660,"Seattle-Tacoma-Bellevue, WA",15-1131,Computer Programmers,7.147,57.16,118880,97050,119070,142690,168610,1777,2136,33,King County,1931249,WA,0.1790879315
24780,"Greenville, NC",15-1131,Computer Programmers,0.422,30.62,63690,43660,65720,78330,100030,984,1286,147,Pitt County,168148,NC,0.1796713329
39740,"Reading, PA",15-1131,Computer Programmers,1.676,37.01,76990,64590,76300,90810,101120,1143,1227,11,Berks County,411442,PA,0.1797640891
79600,"Worcester, MA-CT",15-1131,Computer Programmers,1.143,40.41,84050,62730,83570,107670,119550,1258,1375,27,Worcester city,181045,MA,0.1806389853
28020,"Kalamazoo-Portage, MI",15-1131,Computer Programmers,0.644,32.22,67010,50940,66240,82790,94220,1000,1217,77,Kalamazoo County,250331,MI,0.1811594203
76450,"Norwich-New London, CT-RI",15-1131,Computer Programmers,1.665,45.37,94380,78260,93530,110660,130840,1412,1628,11,Norwich town,40493,CT,0.1811611248
18140,"Columbus, OH",15-1131,Computer Programmers,1.451,34.92,72620,60030,72510,86290,97830,1098,1270,49,Franklin County,1163414,OH,0.1817128672
13780,"Binghamton, NY",15-1131,Computer Programmers,1.654,34.27,71280,53440,68420,84550,96460,1042,1182,7,Broome County,200600,NY,0.1827535808
22180,"Fayetteville, NC",15-1131,Computer Programmers,0.527,36.84,76630,54370,76870,99030,116470,1181,1487,51,Cumberland County,319431,NC,0.1843632106
45780,"Toledo, OH",15-1131,Computer Programmers,0.856,33.33,69320,49950,63130,84310,106520,972,1028,95,Lucas County,441815,OH,0.184761603
19380,"Dayton, OH",15-1131,Computer Programmers,1.256,31.69,65920,48970,66030,80830,92440,1017,1140,113,Montgomery County,535153,OH,0.1848250795
45820,"Topeka, KS",15-1131,Computer Programmers,1.689,34.1,70920,56930,69960,86130,95810,1078,1309,177,Shawnee County,177934,KS,0.1849056604
38300,"Pittsburgh, PA",15-1131,Computer Programmers,2.95,33.59,69870,51620,69080,83330,105740,1069,1137,3,Allegheny County,1223348,PA,0.1856977417
23420,"Fresno, CA",15-1131,Computer Programmers,0.573,37.1,77160,52670,79700,93590,120220,1234,1440,19,Fresno County,930450,CA,0.1857967378
11100,"Amarillo, TX",15-1131,Computer Programmers,2.157,31.26,65020,41790,68510,81120,93650,1067,1117,375,Potter County,121073,TX,0.1868924245
77200,"Providence-Fall River-Warwick, RI-MA",15-1131,Computer Programmers,2.047,37.19,77350,62250,78620,92590,105690,1226,1467,7,Providence city,178042,RI,0.1871279573
47380,"Waco, TX",15-1131,Computer Programmers,1.257,36.36,75620,51240,67430,91620,137950,1052,1176,309,McLennan County,234906,TX,0.1872163725
36260,"Ogden-Clearfield, UT",15-1131,Computer Programmers,1.691,39.18,81490,52450,73360,96620,121710,1149,1379,11,Davis County,306479,UT,0.1879498364
42540,"Scranton--Wilkes-Barre, PA",15-1131,Computer Programmers,1.341,30.16,62740,46580,60110,75890,93390,942,1058,79,Luzerne County,320918,PA,0.1880552321
19780,"Des Moines-West Des Moines, IA",15-1131,Computer Programmers,2.017,34.6,71960,56950,72690,88930,100960,1140,1214,153,Polk County,430640,IA,0.1881964507
24580,"Green Bay, WI",15-1131,Computer Programmers,0.997,33.82,70350,49810,66420,91020,112610,1043,1071,9,Brown County,248007,WI,0.1884372177
22380,"Flagstaff, AZ",15-1131,Computer Programmers,0.639,42.91,89250,73020,87990,108570,135140,1383,1763,5,Coconino County,134421,AZ,0.1886123423
25420,"Harrisburg-Carlisle, PA",15-1131,Computer Programmers,2.867,35.6,74040,54540,74110,90820,107410,1165,1207,43,Dauphin County,268100,PA,0.1886385103
12940,"Baton Rouge, LA",15-1131,Computer Programmers,1.599,33.56,69810,48100,67580,87670,108710,1064,1225,33,East Baton Rouge Parish,440171,LA,0.1889316366
74204,"Lawrence-Methuen-Salem, MA-NH NECTA Division",15-1131,Computer Programmers,2.549,46.83,97400,72920,91930,111880,128470,1448,1554,9,Lawrence city,76377,MA,0.1890133797
40980,"Saginaw-Saginaw Township North, MI",15-1131,Computer Programmers,**,29.7,61780,47000,64390,74750,86650,1016,1171,145,Saginaw County,200169,MI,0.1893461718
18580,"Corpus Christi, TX",15-1131,Computer Programmers,0.38,37.6,78200,61190,74910,92400,111540,1182,1389,355,Nueces County,340223,TX,0.1893472167
41420,"Salem, OR",15-1131,Computer Programmers,0.855,36.39,75690,63920,76020,88860,98300,1207,1451,47,Marion County,315335,OR,0.1905288082
44100,"Springfield, IL",15-1131,Computer Programmers,1.52,32.75,68130,53570,65100,76100,94820,1036,1092,167,Sangamon County,197465,IL,0.1909677419
33340,"Milwaukee-Waukesha-West Allis, WI",15-1131,Computer Programmers,2.861,34.32,71390,47760,69120,90970,111400,1100,1189,79,Milwaukee County,947735,WI,0.1909722222
24340,"Grand Rapids-Wyoming, MI",15-1131,Computer Programmers,1.224,33.48,69630,52950,68640,83010,102400,1093,1229,81,Kent County,602622,MI,0.1910839161
43100,"Sheboygan, WI",15-1131,Computer Programmers,1.351,33.81,70330,53670,62720,83210,105440,999,1028,117,Sheboygan County,115507,WI,0.1911352041
17140,"Cincinnati-Middletown, OH-KY-IN",15-1131,Computer Programmers,0.919,33.61,69900,55060,68080,86680,104420,1086,1196,61,Hamilton County,802374,OH,0.1914218566
27900,"Joplin, MO",15-1131,Computer Programmers,1.249,29.07,60470,46890,56160,71730,90800,896,899,97,Jasper County,117404,MO,0.1914529915
41700,"San Antonio-New Braunfels, TX",15-1131,Computer Programmers,1.521,38.96,81030,64310,74500,94630,124420,1189,1304,29,Bexar County,1714773,TX,0.1915167785
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",15-1131,Computer Programmers,2.032,37.14,77250,58430,75070,94750,111520,1199,1287,37,Davidson County,626681,TN,0.1916611163
30780,"Little Rock-North Little Rock-Conway, AR",15-1131,Computer Programmers,3.563,33.28,69230,56290,68700,81900,93850,1098,1220,119,Pulaski County,382748,AR,0.191790393
30700,"Lincoln, NE",15-1131,Computer Programmers,3.394,31.15,64790,47460,64590,77520,92490,1041,1300,109,Lancaster County,285407,NE,0.1934045518
43340,"Shreveport-Bossier City, LA",15-1131,Computer Programmers,0.686,33.11,68870,54780,62220,74100,94540,1005,1100,17,Caddo Parish,254969,LA,0.193828351
33260,"Midland, TX",15-1131,Computer Programmers,0.774,37.84,78720,57120,77400,100020,116140,1253,1390,329,Midland County,136872,TX,0.1942635659
29140,"Lafayette, IN",15-1131,Computer Programmers,1.742,32.53,67660,55700,66160,78750,93590,1072,1347,157,Tippecanoe County,172780,IN,0.1944377267
19460,"Decatur, AL",15-1131,Computer Programmers,**,28.32,58910,44750,54440,60700,102140,883,910,103,Morgan County,119490,AL,0.1946362968
17900,"Columbia, SC",15-1131,Computer Programmers,4.644,34,70720,51630,68830,88870,105620,1117,1416,79,Richland County,384504,SC,0.1947406654
24540,"Greeley, CO",15-1131,Computer Programmers,0.738,28.95,60220,38500,67950,78200,89600,1103,1332,123,Weld County,252825,CO,0.194790287
17820,"Colorado Springs, CO",15-1131,Computer Programmers,1.835,37.28,77540,62560,79280,93000,108900,1288,1548,41,El Paso County,622263,CO,0.1949545913
37900,"Peoria, IL",15-1131,Computer Programmers,1.393,30.57,63590,44560,61360,78780,98630,997,1197,143,Peoria County,186494,IL,0.1949804433
19820,"Detroit-Warren-Livonia, MI",15-1131,Computer Programmers,1.975,37.2,77370,63260,74210,93310,112670,1206,1317,163,Wayne County,1820584,MI,0.195014149
24300,"Grand Junction, CO",15-1131,Computer Programmers,1.081,38.58,80250,59100,73090,90220,158330,1189,1366,77,Mesa County,146723,CO,0.1952113832
12540,"Bakersfield-Delano, CA",15-1131,Computer Programmers,0.992,39.94,83070,64980,77640,99130,119290,1274,1539,29,Kern County,839631,CA,0.1969088099
10580,"Albany-Schenectady-Troy, NY",15-1131,Computer Programmers,5.473,36.96,76880,62440,74750,89950,101800,1229,1319,95,Schoharie County,32749,NY,0.1972976589
45060,"Syracuse, NY",15-1131,Computer Programmers,1.598,33.28,69210,55130,67550,83170,96300,1111,1220,67,Onondaga County,467026,NY,0.1973649149
44180,"Springfield, MO",15-1131,Computer Programmers,2.258,30.88,64220,48090,62100,82160,94320,1022,1026,77,Greene County,275174,MO,0.1974879227
28940,"Knoxville, TN",15-1131,Computer Programmers,1.37,31.31,65120,31990,66800,87710,105870,1101,1237,93,Knox County,432226,TN,0.1977844311
22500,"Florence, SC",15-1131,Computer Programmers,1.158,32.5,67610,39710,52270,89990,121170,862,925,41,Florence County,136885,SC,0.1978955424
48620,"Wichita, KS",15-1131,Computer Programmers,1.12,33.11,68870,53600,66320,84140,100170,1094,1206,173,Sedgwick County,498365,KS,0.1979493366
40060,"Richmond, VA",15-1131,Computer Programmers,1.929,38.24,79530,61160,78370,96400,116550,1294,1568,41,Chesterfield County,316236,VA,0.1981370422
46140,"Tulsa, OK",15-1131,Computer Programmers,1.496,32.24,67050,46410,64560,87330,103570,1066,1188,143,Tulsa County,603403,OK,0.1981412639
34620,"Muncie, IN",15-1131,Computer Programmers,0.865,26.81,55770,43460,55480,69040,77660,920,1242,35,Delaware County,117671,IN,0.1989906273
21340,"El Paso, TX",15-1131,Computer Programmers,0.84,36.58,76090,51520,69190,92700,135640,1151,1381,141,El Paso County,800647,TX,0.1996242232
20220,"Dubuque, IA",15-1131,Computer Programmers,1.391,29.28,60900,47320,61730,74650,86980,1029,1194,61,Dubuque County,93653,IA,0.2000323992
10900,"Allentown-Bethlehem-Easton, PA-NJ",15-1131,Computer Programmers,2.288,40.09,83390,59420,77680,106430,129770,1296,1470,77,Lehigh County,349497,PA,0.2002059732
19124,"Dallas-Plano-Irving, TX Metropolitan Division",15-1131,Computer Programmers,3.979,39.61,82390,55550,77900,101170,127410,1302,1572,113,Dallas County,2368139,TX,0.2005648267
35660,"Niles-Benton Harbor, MI",15-1131,Computer Programmers,0.742,29.75,61890,47510,58940,73560,93140,986,1148,21,Berrien County,156813,MI,0.2007465219
13460,"Bend, OR",15-1131,Computer Programmers,0.977,37.68,78370,56680,71640,104980,120450,1202,1438,17,Deschutes County,157733,OR,0.2013400335
24500,"Great Falls, MT",15-1131,Computer Programmers,0.911,29.15,60640,42800,57680,74540,94710,969,988,13,Cascade County,81327,MT,0.2015950069
17860,"Columbia, MO",15-1131,Computer Programmers,5.57,30.91,64290,51270,63330,74890,93450,1064,1286,19,Boone County,162642,MO,0.2016106111
28660,"Killeen-Temple-Fort Hood, TX",15-1131,Computer Programmers,1.034,35.27,73360,49780,69260,90980,119150,1164,1321,27,Bell County,310235,TX,0.2016748484
47940,"Waterloo-Cedar Falls, IA",15-1131,Computer Programmers,1.022,29.75,61890,51300,60770,73120,86320,1022,1362,13,Black Hawk County,131090,IA,0.2018101037
78100,"Springfield, MA-CT",15-1131,Computer Programmers,1.171,37.26,77510,58820,74760,99710,115340,1260,1435,13,Springfield city,153060,MA,0.202247191
22660,"Fort Collins-Loveland, CO",15-1131,Computer Programmers,1.221,43.5,90480,57920,83100,115140,156290,1401,1684,69,Larimer County,299630,CO,0.2023104693
16860,"Chattanooga, TN-GA",15-1131,Computer Programmers,1.289,30.25,62910,47280,58650,72650,95900,991,1117,65,Hamilton County,336463,TN,0.2027621483
70750,"Bangor, ME",15-1131,Computer Programmers,1.279,30.32,63060,49200,66180,74530,84340,1123,1304,19,Bangor city,33039,ME,0.2036264733
34820,"Myrtle Beach-North Myrtle Beach-Conway, SC",15-1131,Computer Programmers,0.496,27.58,57370,42870,62700,72600,81490,1064,1248,51,Horry County,269291,SC,0.2036363636
29460,"Lakeland-Winter Haven, FL",15-1131,Computer Programmers,0.855,34.41,71570,53210,69300,87870,105200,1177,1433,105,Polk County,602095,FL,0.2038095238
34940,"Naples-Marco Island, FL",15-1131,Computer Programmers,**,37.47,77940,70410,83800,91450,96050,1424,1753,21,Collier County,321520,FL,0.2039140811
16020,"Cape Girardeau-Jackson, MO-IL",15-1131,Computer Programmers,0.913,30.21,62830,42880,55300,83870,98820,942,1148,31,Cape Girardeau County,75674,MO,0.2044122966
26900,"Indianapolis-Carmel, IN",15-1131,Computer Programmers,2.689,32.36,67320,51020,64770,78840,99570,1104,1288,97,Marion County,903393,IN,0.2045391385
30020,"Lawton, OK",15-1131,Computer Programmers,0.954,29.92,62230,49180,62140,73030,88240,1060,1252,31,Comanche County,124098,OK,0.2046990666
39100,"Poughkeepsie-Newburgh-Middletown, NY",15-1131,Computer Programmers,0.69,43.92,91360,49590,97880,120680,158460,1672,1784,71,Orange County,372813,NY,0.2049856968
21780,"Evansville, IN-KY",15-1131,Computer Programmers,0.538,29.01,60350,45340,58670,73600,89140,1003,1095,163,Vanderburgh County,179703,IN,0.2051474348
16700,"Charleston-North Charleston-Summerville, SC",15-1131,Computer Programmers,1.844,35.48,73800,58530,72460,87960,104560,1239,1644,19,Charleston County,350209,SC,0.2051890698
26420,"Houston-Sugar Land-Baytown, TX",15-1131,Computer Programmers,1.654,37.77,78560,58680,73740,93180,117100,1264,1563,201,Harris County,4092459,TX,0.2056956876
14260,"Boise City-Nampa, ID",15-1131,Computer Programmers,1.401,31.15,64800,50600,64970,78110,91200,1114,1238,1,Ada County,392365,ID,0.205756503
27140,"Jackson, MS",15-1131,Computer Programmers,1.585,32.93,68490,50940,59930,77520,108190,1030,1132,49,Hinds County,245285,MS,0.206240614
25620,"Hattiesburg, MS",15-1131,Computer Programmers,0.724,31.35,65210,50420,59310,73270,109150,1023,1076,35,Forrest County,74934,MS,0.2069802731
70900,"Barnstable Town, MA",15-1131,Computer Programmers,**,45.34,94300,87720,95420,101650,112270,1649,1732,1,Barnstable Town city,45193,MA,0.2073779082
36420,"Oklahoma City, OK",15-1131,Computer Programmers,1.871,32.75,68130,44390,60990,87660,112160,1054,1265,109,Oklahoma County,718633,OK,0.2073782587
46700,"Vallejo-Fairfield, CA",15-1131,Computer Programmers,1.061,49.45,102850,75140,105370,119430,145180,1824,2169,95,Solano County,413344,CA,0.207725159
12260,"Augusta-Richmond County, GA-SC",15-1131,Computer Programmers,0.986,34.02,70760,47970,61270,86310,107750,1061,1314,245,Richmond County,200549,GA,0.2078015342
19740,"Denver-Aurora-Broomfield, CO",15-1131,Computer Programmers,2.121,46.46,96630,68270,86540,117700,169960,1504,1744,31,Denver County,600158,CO,0.2085509591
36780,"Oshkosh-Neenah, WI",15-1131,Computer Programmers,1.242,26.44,55000,31950,51980,68790,80380,907,1206,139,Winnebago County,166994,WI,0.2093882262
28140,"Kansas City, MO-KS",15-1131,Computer Programmers,3.097,35.03,72860,51680,71190,93750,111610,1243,1384,95,Jackson County,674158,MO,0.2095238095
23844,"Gary, IN Metropolitan Division",15-1131,Computer Programmers,0.808,37.47,77930,47500,61280,97830,150620,1070,1141,89,Lake County,496005,IN,0.2095300261
49620,"York-Hanover, PA",15-1131,Computer Programmers,1.624,34.2,71140,52910,65660,80740,115530,1148,1225,133,York County,434972,PA,0.2098081023
31140,"Louisville-Jefferson County, KY-IN",15-1131,Computer Programmers,1.128,30.08,62560,42790,59710,78920,95220,1045,1182,111,Jefferson County,741096,KY,0.2100150729
26380,"Houma-Bayou Cane-Thibodaux, LA",15-1131,Computer Programmers,0.748,32.55,67700,45330,60750,96500,113740,1064,1458,109,Terrebonne Parish,111860,LA,0.2101728395
30460,"Lexington-Fayette, KY",15-1131,Computer Programmers,0.524,28.97,60250,49800,62250,72890,84390,1095,1226,67,Fayette County,295803,KY,0.2110843373
47580,"Warner Robins, GA",15-1131,Computer Programmers,2.927,34.44,71640,53420,58790,87540,115010,1035,1237,153,Houston County,139900,GA,0.2112604184
30860,"Logan, UT-ID",15-1131,Computer Programmers,1.819,25.67,53390,40630,53100,62170,80250,935,1141,5,Cache County,112656,UT,0.211299435
46540,"Utica-Rome, NY",15-1131,Computer Programmers,1.416,30.29,62990,48890,62200,74940,89670,1105,1241,65,Oneida County,234878,NY,0.2131832797
45300,"Tampa-St. Petersburg-Clearwater, FL",15-1131,Computer Programmers,2.803,35.31,73450,51700,75930,92180,108790,1349,1616,57,Hillsborough County,1229226,FL,0.2131963651
32900,"Merced, CA",15-1131,Computer Programmers,1.102,32.96,68560,60020,69880,78430,89280,1242,1493,47,Merced County,255793,CA,0.2132799084
39540,"Racine, WI",15-1131,Computer Programmers,0.877,30.09,62580,42680,58350,78870,103770,1039,1058,101,Racine County,195408,WI,0.2136760925
17460,"Cleveland-Elyria-Mentor, OH",15-1131,Computer Programmers,1.751,32.84,68310,50400,60210,80000,97930,1073,1108,35,Cuyahoga County,1280122,OH,0.2138515197
16980,"Chicago-Joliet-Naperville, IL-IN-WI",15-1131,Computer Programmers,3.751,36.06,75010,55390,74260,91860,111610,1331,1552,31,Cook County,5194675,IL,0.2150821438
18020,"Columbus, IN",15-1131,Computer Programmers,1.255,32.63,67870,50320,64750,78840,107500,1164,1201,5,Bartholomew County,76794,IN,0.2157220077
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",15-1131,Computer Programmers,3.298,40.64,84540,61910,78380,103160,132800,1414,1518,101,Philadelphia County,1526006,PA,0.2164837969
34060,"Morgantown, WV",15-1131,Computer Programmers,0.557,29.72,61810,42850,61560,77960,94570,1115,1127,61,Monongalia County,96189,WV,0.2173489279
71950,"Bridgeport-Stamford-Norwalk, CT",15-1131,Computer Programmers,3.59,44.74,93070,75630,90610,107440,122580,1642,1778,1,Bridgeport town,144229,CT,0.2174594416
